order_id,customer_id,order_date,ship_date,ship_mode,total_amount,status
US-2017-141698,SD-20485,4/15/2017,4/21/2017,Standard Class,20.736,Delivered
US-2014-105151,SG-20890,3/30/2014,3/31/2014,First Class,10.5,Delivered
CA-2014-155796,TS-21430,11-11-2014,11/15/2014,Second Class,23.968,Delivered
CA-2016-127138,DK-13225,03-12-2016,3/15/2016,Second Class,676.55,Delivered
CA-2017-150602,ML-17395,02-09-2017,2/14/2017,Second Class,21.12,Delivered
CA-2014-140732,MA-17560,11-11-2014,11/13/2014,Second Class,575.928,Delivered
CA-2017-119011,LR-17035,8/20/2017,8/25/2017,Standard Class,17.22,Delivered
CA-2016-166912,BE-11335,1/15/2016,1/17/2016,First Class,81.98,Delivered
CA-2014-141726,CC-12145,7/20/2014,7/22/2014,First Class,104.85,Delivered
CA-2017-115105,BD-11770,02-06-2017,02-11-2017,Standard Class,240.784,Delivered
CA-2015-143980,JK-15640,12/25/2015,12/29/2015,Standard Class,414.96,Delivered
CA-2016-135636,DB-13615,10-08-2016,10/13/2016,Standard Class,387.72,Delivered
CA-2017-102155,RR-19525,7/13/2017,7/17/2017,Standard Class,360.38,Delivered
CA-2017-116953,SV-20935,4/24/2017,4/25/2017,First Class,552,Delivered
CA-2014-117765,RB-19465,09-07-2014,9/13/2014,Standard Class,429.9,Delivered
CA-2016-114895,MV-18190,11/21/2016,11/28/2016,Standard Class,12.96,Delivered
CA-2017-112984,EH-14185,9/16/2017,9/18/2017,Second Class,20.544,Delivered
CA-2016-163776,JS-16030,7/19/2016,7/25/2016,Standard Class,185.58,Delivered
US-2017-163300,ES-14020,9/15/2017,9/21/2017,Standard Class,2357.488,Delivered
CA-2016-162187,NS-18640,12-11-2016,12-11-2016,Same Day,64.96,Delivered
US-2014-112991,SH-19975,12-10-2014,12/14/2014,Standard Class,338.352,Delivered
CA-2014-124079,RF-19345,12/13/2014,12/17/2014,Standard Class,87.96,Delivered
US-2017-146878,DL-12865,9/21/2017,9/27/2017,Standard Class,12.294,Delivered
CA-2017-107244,AG-10390,09-07-2017,09-11-2017,Standard Class,19.76,Delivered
CA-2015-100657,SW-20245,11-02-2015,11-07-2015,Standard Class,109.764,Delivered
CA-2017-129581,KN-16390,12-11-2017,12/18/2017,Standard Class,128.85,Delivered
CA-2017-129028,GB-14530,04-01-2017,04-03-2017,First Class,127.95,Delivered
CA-2015-135580,CL-12565,12/30/2015,01-03-2016,Standard Class,68.52,Delivered
CA-2016-159016,KF-16285,03-10-2016,03-11-2016,First Class,14.9,Delivered
CA-2014-102652,AY-10555,04-06-2014,04-12-2014,Standard Class,91.96,Delivered
CA-2014-152422,BD-11635,10-05-2014,10-10-2014,Second Class,91.92,Delivered
US-2016-156692,HG-15025,8/13/2016,8/13/2016,Same Day,17.34,Delivered
CA-2014-130869,CB-12025,11/17/2014,11/21/2014,Standard Class,7.08,Delivered
US-2017-128832,LS-16945,4/24/2017,4/27/2017,First Class,69.98,Delivered
CA-2017-139717,DM-13015,8/24/2017,8/26/2017,Second Class,646.272,Delivered
CA-2017-136007,AC-10615,2/23/2017,03-02-2017,Standard Class,8.4,Delivered
CA-2016-157364,LT-17110,11/19/2016,11/21/2016,First Class,18.48,Delivered
US-2016-112970,TB-21250,11/14/2016,11/15/2016,First Class,9.84,Delivered
US-2017-152492,AH-10585,07-06-2017,07-06-2017,Same Day,239.24,Delivered
CA-2016-101168,SS-20140,12/25/2016,01-01-2017,Standard Class,21.12,Delivered
CA-2017-104010,TD-20995,4/23/2017,4/25/2017,First Class,54.9,Delivered
CA-2015-130253,PP-18955,12/14/2015,12/18/2015,Standard Class,15.24,Delivered
US-2015-155369,PG-18820,4/19/2015,4/25/2015,Standard Class,19.568,Delivered
CA-2016-131205,AA-10645,09-04-2016,09-08-2016,Standard Class,42.6,Delivered
CA-2017-122364,FA-14230,9/24/2017,9/29/2017,Standard Class,859.2,Delivered
CA-2016-117912,TB-21520,02-04-2016,02-08-2016,Standard Class,14.368,Delivered
CA-2017-145702,AH-10075,5/19/2017,5/24/2017,Second Class,314.352,Delivered
CA-2015-113215,CP-12085,09-03-2015,09-08-2015,Standard Class,238.152,Delivered
CA-2016-154662,BF-11215,06-09-2016,6/16/2016,Standard Class,692.94,Delivered
CA-2015-105571,CP-12340,11-07-2015,11-11-2015,Standard Class,16.146,Delivered
CA-2016-152765,LS-17245,6/15/2016,6/18/2016,First Class,173.488,Delivered
CA-2015-153878,TS-21655,4/25/2015,4/30/2015,Standard Class,57.75,Delivered
CA-2016-124016,JS-15940,9/23/2016,9/26/2016,Second Class,11.952,Delivered
CA-2016-113551,NF-18385,8/18/2016,8/20/2016,First Class,2.068,Delivered
CA-2014-107524,KN-16705,03-02-2014,03-08-2014,Standard Class,11.36,Delivered
CA-2014-138072,GA-14725,12/30/2014,01-03-2015,Standard Class,27.968,Delivered
CA-2015-134201,EH-14125,04-10-2015,4/16/2015,Standard Class,142.04,Delivered
CA-2015-111780,RA-19285,12/25/2015,12/30/2015,Second Class,1199.96,Delivered
CA-2015-119942,TT-21070,04-05-2015,04-07-2015,First Class,23.904,Delivered
CA-2015-151547,AH-10465,1/17/2015,1/23/2015,Standard Class,88.96,Delivered
CA-2017-166695,CC-12430,5/20/2017,5/24/2017,Standard Class,518.272,Delivered
CA-2017-167542,KD-16495,8/13/2017,8/20/2017,Standard Class,17.544,Delivered
CA-2015-120901,BG-11035,12/31/2015,01-04-2016,Standard Class,152.688,Delivered
CA-2017-121398,FH-14365,12/25/2017,12/29/2017,Standard Class,153.552,Delivered
CA-2016-151561,PG-18820,09-01-2016,09-07-2016,Standard Class,468.9,Delivered
CA-2017-154676,NZ-18565,08-05-2017,08-08-2017,First Class,151.056,Delivered
US-2014-165589,TB-21595,2/18/2014,2/18/2014,Same Day,25.16,Delivered
US-2016-132577,JE-15475,11/22/2016,11/27/2016,Standard Class,6.216,Delivered
CA-2015-114048,EH-13945,12/14/2015,12/18/2015,Standard Class,29.22,Delivered
CA-2015-137281,BF-10975,6/13/2015,6/17/2015,Standard Class,6.48,Delivered
US-2017-162068,PC-18745,12/28/2017,12/31/2017,Second Class,1.188,Delivered
CA-2017-100111,SV-20365,9/20/2017,9/26/2017,Standard Class,272.646,Delivered
US-2017-132381,Dp-13240,8/22/2017,8/24/2017,First Class,314.532,Delivered
CA-2015-147011,HR-14830,6/18/2015,6/22/2015,Standard Class,13.632,Delivered
CA-2014-120852,WB-21850,12/20/2014,12/25/2014,Standard Class,19.432,Delivered
CA-2016-150007,AS-10090,09-11-2016,9/16/2016,Standard Class,6,Delivered
CA-2016-124590,SP-20920,11-12-2016,11/16/2016,Standard Class,1474.802,Delivered
CA-2016-133802,SP-20650,3/14/2016,3/20/2016,Standard Class,41.904,Delivered
US-2016-113677,CM-12655,11/13/2016,11/19/2016,Standard Class,2279.96,Delivered
CA-2017-143378,JR-16210,9/19/2017,9/25/2017,Standard Class,191.976,Delivered
CA-2017-152660,CB-12415,12-04-2017,12-09-2017,Standard Class,61.568,Delivered
CA-2015-142139,SD-20485,8/31/2015,09-05-2015,Standard Class,20.96,Delivered
CA-2017-145772,SS-20140,06-03-2017,06-07-2017,Standard Class,44.75,Delivered
CA-2016-124100,EH-13990,3/31/2016,04-06-2016,Standard Class,327.996,Delivered
US-2014-158400,AH-10030,10/25/2014,10/28/2014,First Class,49.408,Delivered
CA-2017-162033,EM-14200,3/26/2017,04-02-2017,Standard Class,53.25,Delivered
CA-2014-163447,TB-21190,12/27/2014,12/31/2014,Standard Class,767.214,Delivered
CA-2017-145737,AB-10165,9/15/2017,9/20/2017,Standard Class,163.96,Delivered
CA-2016-148096,AO-10810,8/16/2016,8/19/2016,First Class,161.28,Delivered
CA-2016-146766,TT-21220,11-04-2016,11-04-2016,Same Day,192.8,Delivered
CA-2015-105613,KN-16705,10/18/2015,10/22/2015,Standard Class,27.696,Delivered
US-2016-142251,FO-14305,10/31/2016,11-04-2016,Second Class,32.064,Delivered
CA-2014-131247,GA-14725,3/30/2014,04-04-2014,Standard Class,205.666,Delivered
US-2015-113593,NC-18415,4/18/2015,4/20/2015,First Class,115.44,Delivered
CA-2017-121083,JF-15190,07-09-2017,7/15/2017,Standard Class,274.8,Delivered
CA-2017-151190,GT-14710,6/27/2017,07-01-2017,Standard Class,20.07,Delivered
CA-2014-133543,KM-16660,12/22/2014,12/26/2014,Standard Class,11.76,Delivered
CA-2017-105130,PJ-18835,11/21/2017,11/25/2017,Standard Class,11.76,Delivered
CA-2016-161928,AC-10660,6/27/2016,6/29/2016,Second Class,201.584,Delivered
CA-2017-101322,JG-15310,12/28/2017,12/31/2017,First Class,340.704,Delivered
US-2016-106600,RM-19375,04-08-2016,04-11-2016,First Class,354.9,Delivered
CA-2014-111871,EK-13795,3/18/2014,3/21/2014,Second Class,1198.33,Delivered
CA-2017-139437,RD-19585,07-03-2017,07-08-2017,Standard Class,87.92,Delivered
CA-2017-151484,CV-12805,4/20/2017,4/23/2017,First Class,51.968,Delivered
CA-2016-104150,AG-10330,08-03-2016,08-05-2016,Second Class,81.54,Delivered
CA-2016-161025,GM-14440,12-03-2016,12-09-2016,Standard Class,772.68,Delivered
CA-2014-103989,MC-17605,3/19/2014,3/21/2014,First Class,323.976,Delivered
CA-2015-142433,ES-14020,4/20/2015,4/25/2015,Standard Class,117.456,Delivered
CA-2015-132815,RW-19540,9/19/2015,9/22/2015,Second Class,22.96,Delivered
CA-2014-101266,MM-17920,8/27/2014,8/30/2014,Second Class,13.36,Delivered
CA-2016-141523,MH-17440,12/19/2016,12/24/2016,Second Class,34.248,Delivered
US-2014-106299,NZ-18565,08-02-2014,08-08-2014,Standard Class,26.7,Delivered
CA-2015-158421,GB-14575,9/21/2015,9/26/2015,Standard Class,1690.04,Delivered
CA-2016-143609,DB-13270,12-11-2016,12/13/2016,First Class,403.92,Delivered
CA-2015-138331,JK-15625,08-07-2015,08-12-2015,Standard Class,106.8,Delivered
CA-2015-138954,MH-17785,11/15/2015,11/17/2015,First Class,70.95,Delivered
CA-2017-157903,AM-10705,04-04-2017,04-08-2017,Standard Class,383.84,Delivered
CA-2016-157259,JM-15535,12/24/2016,12/28/2016,Standard Class,799.56,Delivered
CA-2017-107986,MW-18220,12/13/2017,12/13/2017,Same Day,31.44,Delivered
CA-2017-104927,AG-10330,12/22/2017,12/26/2017,Standard Class,25.92,Delivered
CA-2017-113453,CM-12160,10/21/2017,10/28/2017,Standard Class,329.988,Delivered
CA-2015-149909,RA-19915,11/13/2015,11/17/2015,Standard Class,63.77,Delivered
CA-2015-146675,SB-20185,4/16/2015,4/20/2015,Standard Class,1439.968,Delivered
CA-2016-118332,PK-19075,12/16/2016,12/23/2016,Standard Class,563.92,Delivered
CA-2016-133669,SV-20935,10/21/2016,10/27/2016,Standard Class,235.152,Delivered
CA-2017-145660,MG-17650,12-01-2017,12-03-2017,First Class,7.712,Delivered
CA-2016-133697,CM-12445,10/20/2016,10/24/2016,Second Class,51.016,Delivered
CA-2017-148138,ME-18010,9/29/2017,10-03-2017,Standard Class,51.168,Delivered
CA-2017-119809,YS-21880,8/18/2017,8/25/2017,Standard Class,2793.528,Delivered
CA-2017-149944,MB-17305,11-12-2017,11/16/2017,Second Class,18.24,Delivered
CA-2014-128538,AS-10240,10-11-2014,10/15/2014,Standard Class,7.64,Delivered
CA-2015-161711,MC-17425,11/28/2015,12-03-2015,Standard Class,68.16,Delivered
US-2015-129553,PG-18820,7/27/2015,08-02-2015,Standard Class,29.97,Delivered
CA-2016-160220,JS-16030,10/20/2016,10/26/2016,Standard Class,125.7,Delivered
US-2017-157224,JB-16000,9/14/2017,9/18/2017,Second Class,56.7,Delivered
CA-2017-140627,DK-12985,12/23/2017,12/27/2017,Standard Class,72.704,Delivered
CA-2015-133445,JF-15490,10-05-2015,10-09-2015,Standard Class,66.294,Delivered
CA-2014-148782,PO-18850,11-02-2014,11-07-2014,Standard Class,88.776,Delivered
CA-2016-148208,BT-11530,1/22/2016,1/27/2016,Standard Class,110.376,Delivered
CA-2017-127656,NW-18400,07-11-2017,7/17/2017,Standard Class,30.32,Delivered
US-2017-142188,JF-15415,09-11-2017,09-11-2017,Same Day,177.568,Delivered
CA-2016-144400,AC-10420,2/23/2016,2/27/2016,Standard Class,57.576,Delivered
US-2016-155180,TB-21280,1/22/2016,1/29/2016,Standard Class,26.336,Delivered
CA-2015-134075,HA-14905,12-12-2015,12/16/2015,Standard Class,166.5,Delivered
US-2016-131912,LH-17155,10/29/2016,11-01-2016,Second Class,11.744,Delivered
CA-2017-141572,LO-17170,5/28/2017,5/31/2017,Second Class,247.44,Delivered
CA-2014-134621,DP-13390,12/21/2014,12/28/2014,Standard Class,18.24,Delivered
CA-2016-165561,CR-12580,11/24/2016,11/28/2016,Standard Class,25.35,Delivered
CA-2015-112305,KB-16405,11/20/2015,11/25/2015,Standard Class,119.04,Delivered
CA-2017-121580,ML-17410,5/29/2017,06-04-2017,Standard Class,43.41,Delivered
CA-2014-101147,MC-17575,12-02-2014,12-04-2014,First Class,2.394,Delivered
CA-2014-165806,VM-21685,04-07-2014,04-07-2014,Same Day,58.32,Delivered
CA-2015-151624,VW-21775,09-08-2015,9/14/2015,Standard Class,21.36,Delivered
CA-2017-139444,GK-14620,09-09-2017,9/15/2017,Standard Class,9.856,Delivered
CA-2015-133977,AT-10435,09-06-2015,09-08-2015,Second Class,3.444,Delivered
CA-2017-141425,AR-10825,11-02-2017,11-06-2017,Second Class,384.592,Delivered
CA-2015-133536,JH-15820,3/28/2015,3/30/2015,Second Class,22.92,Delivered
CA-2015-150441,RA-19285,8/13/2015,8/17/2015,Second Class,11.36,Delivered
CA-2015-162607,RO-19780,05-12-2015,5/18/2015,Standard Class,14.592,Delivered
CA-2017-103506,LR-17035,7/23/2017,7/27/2017,Standard Class,41.4,Delivered
CA-2016-132479,MK-17905,9/24/2016,9/26/2016,First Class,442.372,Delivered
CA-2017-160724,YS-21880,05-05-2017,05-10-2017,Standard Class,34.5,Delivered
US-2016-115952,JH-15910,10-06-2016,10-06-2016,Same Day,28.85,Delivered
CA-2014-146731,AT-10735,11-03-2014,11-08-2014,Standard Class,3.488,Delivered
CA-2015-115392,RM-19675,10-01-2015,10-04-2015,Second Class,311.98,Delivered
CA-2017-102379,BB-11545,12-02-2017,12-06-2017,Standard Class,39.992,Delivered
CA-2017-149706,AS-10285,12-11-2017,12-12-2017,First Class,116.312,Delivered
US-2016-139087,DK-13375,7/17/2016,7/22/2016,Second Class,12.42,Delivered
CA-2017-152226,JH-15910,05-12-2017,5/16/2017,Standard Class,5.904,Delivered
CA-2015-116484,JK-15205,11/20/2015,11/26/2015,Standard Class,63.824,Delivered
CA-2016-100944,EH-13765,9/24/2016,9/28/2016,Standard Class,304.9,Delivered
CA-2016-125080,VW-21775,10/21/2016,10/26/2016,Standard Class,661.176,Delivered
CA-2016-121020,CG-12040,10/24/2016,10/31/2016,Standard Class,239.976,Delivered
CA-2014-100090,EB-13705,07-08-2014,07-12-2014,Standard Class,502.488,Delivered
US-2015-139675,NF-18595,3/13/2015,3/18/2015,Second Class,915.136,Delivered
CA-2017-143756,ME-17725,12-02-2017,12-05-2017,First Class,701.96,Delivered
CA-2015-151253,AZ-10750,4/22/2015,4/26/2015,Standard Class,88.776,Delivered
CA-2014-141152,RF-19345,9/16/2014,9/19/2014,First Class,33.552,Delivered
CA-2014-141313,AJ-10780,12/28/2014,01-01-2015,Standard Class,1737.18,Delivered
CA-2014-169852,SF-20965,10/21/2014,10/26/2014,Standard Class,36.36,Delivered
CA-2017-107314,MZ-17335,11/30/2017,12-03-2017,First Class,25.83,Delivered
US-2014-161305,SB-20170,06-06-2014,06-12-2014,Standard Class,24.588,Delivered
CA-2017-166919,AH-10210,11/23/2017,11/27/2017,Standard Class,195.96,Delivered
CA-2017-162712,NK-18490,6/18/2017,6/20/2017,Second Class,74.352,Delivered
CA-2017-107552,AI-10855,05-05-2017,05-05-2017,Same Day,6.68,Delivered
CA-2016-163328,TP-21565,11-04-2016,11-06-2016,Second Class,17.584,Delivered
CA-2014-112837,LW-17125,09-11-2014,9/16/2014,Standard Class,127.95,Delivered
CA-2017-120019,NG-18355,2/16/2017,2/21/2017,Standard Class,579.51,Delivered
CA-2014-100762,NG-18355,11/24/2014,11/29/2014,Standard Class,151.92,Delivered
CA-2017-161459,EB-13750,11/25/2017,11/29/2017,Second Class,39.96,Delivered
CA-2017-160017,SP-20860,9/28/2017,10-02-2017,Standard Class,10.368,Delivered
CA-2014-123316,SP-20545,10/13/2014,10/17/2014,Standard Class,7.752,Delivered
CA-2014-141299,RB-19795,06-03-2014,06-07-2014,Second Class,15.28,Delivered
CA-2014-104402,DB-13660,6/17/2014,6/23/2014,Standard Class,65.97,Delivered
CA-2015-110289,NB-18655,10/29/2015,11-02-2015,Standard Class,33.4,Delivered
CA-2014-167927,XP-21865,1/20/2014,1/26/2014,Standard Class,13.98,Delivered
CA-2014-133305,MH-17455,07-11-2014,7/15/2014,Standard Class,49.12,Delivered
CA-2016-165995,BG-11740,8/30/2016,09-06-2016,Standard Class,47.04,Delivered
CA-2017-143112,TS-21370,10-05-2017,10-09-2017,Standard Class,87.8,Delivered
US-2017-105830,DB-13660,12/31/2016,01-02-2017,First Class,156.512,Delivered
CA-2015-146255,EM-14140,03-07-2015,03-10-2015,First Class,119.85,Delivered
CA-2017-104822,RB-19465,10/20/2017,10/20/2017,Same Day,24.55,Delivered
CA-2015-104486,PO-18850,05-01-2015,05-06-2015,Standard Class,12.176,Delivered
CA-2017-161557,AG-10900,09-03-2017,09-08-2017,Standard Class,108.4,Delivered
CA-2017-161130,BF-11275,11-03-2017,11-08-2017,Standard Class,361.376,Delivered
US-2015-161347,HG-14845,9/13/2015,9/19/2015,Standard Class,2.412,Delivered
US-2015-109015,BS-11590,09-06-2015,09-12-2015,Standard Class,8.39,Delivered
CA-2014-110611,JD-16015,10-06-2014,10/13/2014,Standard Class,83.92,Delivered
CA-2017-139080,CS-12250,1/23/2017,1/28/2017,Standard Class,19.68,Delivered
CA-2015-115693,FC-14245,12-10-2015,12/15/2015,Standard Class,56.3,Delivered
US-2014-107993,SE-20110,11/25/2014,11/30/2014,Standard Class,51.016,Delivered
CA-2017-110443,CK-12205,11/21/2017,11/25/2017,Standard Class,150.8,Delivered
CA-2017-144848,DS-13030,04-04-2017,04-05-2017,First Class,41.22,Delivered
US-2017-147998,SA-20830,5/19/2017,5/24/2017,Standard Class,133.12,Delivered
CA-2016-103919,TP-21565,10-03-2016,10-07-2016,Standard Class,38.08,Delivered
CA-2016-113425,JK-16120,11/21/2016,11/21/2016,Same Day,113.568,Delivered
CA-2017-143035,CC-12430,10-03-2017,10-05-2017,Second Class,83.92,Delivered
CA-2014-107811,LA-16780,4/29/2014,05-03-2014,Standard Class,561.584,Delivered
CA-2016-163216,AW-10930,10-07-2016,10-10-2016,First Class,4.928,Delivered
US-2016-116442,BP-11230,12/15/2016,12/22/2016,Standard Class,14.76,Delivered
CA-2017-150623,DB-13360,04-10-2017,4/14/2017,Standard Class,99.99,Delivered
US-2014-163797,PC-19000,04-08-2014,4/13/2014,Standard Class,49.792,Delivered
CA-2016-127236,TB-21595,3/29/2016,04-02-2016,Standard Class,299.975,Delivered
US-2017-104661,TB-21250,1/15/2017,1/18/2017,First Class,32.784,Delivered
CA-2014-134103,MV-18190,1/30/2014,02-04-2014,Standard Class,10.56,Delivered
CA-2015-147529,DK-12835,02-07-2015,02-11-2015,Standard Class,311.15,Delivered
CA-2016-129126,PK-19075,12/14/2016,12/19/2016,Standard Class,14.62,Delivered
CA-2017-131632,AH-10120,10/31/2017,11-04-2017,Standard Class,5.248,Delivered
CA-2017-151981,GM-14455,08-06-2017,08-12-2017,Standard Class,824.95,Delivered
CA-2017-125472,BD-11725,5/30/2017,5/31/2017,First Class,241.96,Delivered
CA-2015-156328,RM-19375,11/30/2015,12-05-2015,Standard Class,177.48,Delivered
CA-2017-154074,BW-11110,8/31/2017,09-02-2017,Second Class,569.568,Delivered
CA-2017-161774,GT-14710,5/14/2017,5/15/2017,First Class,899.43,Delivered
CA-2017-151211,AH-10120,8/17/2017,8/23/2017,Standard Class,102.93,Delivered
CA-2017-142671,DR-12940,11-10-2017,11/14/2017,Second Class,11.52,Delivered
CA-2017-144750,DL-13495,8/21/2017,8/21/2017,Same Day,83.88,Delivered
CA-2016-111976,BD-11620,03-08-2016,03-12-2016,Standard Class,108.576,Delivered
CA-2016-140130,HW-14935,10/31/2016,11-05-2016,Standard Class,21.96,Delivered
CA-2014-159121,JO-15145,7/26/2014,08-01-2014,Standard Class,111.93,Delivered
CA-2015-149650,RD-19660,10/24/2015,10/27/2015,First Class,454.272,Delivered
CA-2017-115777,DO-13645,8/19/2017,8/24/2017,Standard Class,19.44,Delivered
CA-2016-143714,CC-12370,5/23/2016,5/27/2016,Standard Class,8399.976,Delivered
CA-2014-165764,SH-20395,11-03-2014,11-07-2014,Standard Class,25.984,Delivered
CA-2015-121405,FC-14335,3/30/2015,04-04-2015,Standard Class,23.52,Delivered
US-2017-116897,JG-15160,5/27/2017,5/29/2017,First Class,35,Delivered
US-2017-113992,LC-16885,12/14/2017,12/19/2017,Standard Class,974.988,Delivered
CA-2014-166891,CC-12220,10-04-2014,10-06-2014,First Class,589.41,Delivered
CA-2016-101161,BW-11110,10/13/2016,10/20/2016,Standard Class,34.7,Delivered
CA-2015-151785,JJ-15445,03-05-2015,03-10-2015,Standard Class,7.104,Delivered
US-2017-119816,TT-21460,03-04-2017,03-06-2017,Second Class,103.5,Delivered
CA-2015-156510,EH-13990,9/25/2015,9/29/2015,Standard Class,10.76,Delivered
US-2015-110261,PR-18880,12/19/2015,12/23/2015,Second Class,158.376,Delivered
CA-2015-125710,BT-11680,10-08-2015,10/13/2015,Standard Class,3.44,Delivered
CA-2017-161102,EC-14050,7/31/2017,08-03-2017,First Class,56.56,Delivered
CA-2014-110065,SP-20650,08-05-2014,08-11-2014,Standard Class,135.99,Delivered
US-2017-133361,AJ-10780,5/14/2017,5/17/2017,First Class,3.76,Delivered
US-2016-155404,AS-10630,9/22/2016,9/28/2016,Standard Class,13.28,Delivered
CA-2015-114503,AA-10375,11/13/2015,11/17/2015,Standard Class,84.96,Delivered
CA-2017-153080,EH-13945,5/22/2017,5/25/2017,Second Class,68.46,Delivered
CA-2016-163804,DB-13270,12-02-2016,12-08-2016,Standard Class,2079.4,Delivered
CA-2015-108532,CC-12100,8/29/2015,09-02-2015,Standard Class,131.98,Delivered
CA-2014-151897,VT-21700,06-06-2014,06-10-2014,Standard Class,100.24,Delivered
CA-2016-113292,DB-13060,3/18/2016,3/20/2016,Second Class,871.8,Delivered
CA-2014-149524,BS-11590,1/14/2014,1/15/2014,First Class,61.96,Delivered
CA-2017-140872,NR-18550,06-03-2017,06-10-2017,Standard Class,4.554,Delivered
CA-2017-113908,KN-16390,06-03-2017,06-09-2017,Standard Class,384.768,Delivered
CA-2015-120621,JW-16075,3/21/2015,3/26/2015,Standard Class,962.08,Delivered
US-2017-148866,JM-15535,9/19/2017,9/24/2017,Standard Class,32.4,Delivered
CA-2014-149594,MF-18250,9/15/2014,9/19/2014,Standard Class,103.936,Delivered
CA-2016-113845,FA-14230,11/20/2016,11/25/2016,Standard Class,289.568,Delivered
CA-2017-111262,KH-16510,10/28/2017,11-01-2017,Second Class,24,Delivered
CA-2015-103135,SS-20515,7/24/2015,7/28/2015,Standard Class,20.94,Delivered
CA-2014-129147,LC-17050,11-02-2014,11-06-2014,Standard Class,539.964,Delivered
CA-2017-128265,VW-21775,11/17/2017,11/22/2017,Second Class,1247.64,Delivered
